0.02023838,0.02097882,0.02154672,0.02192541,0.02210408,0.02207848,0.02185119,0.02143145,0.02083446,0.02008031,0.01919265,0.01819723,0.01712052,0.01598843,0.01482537,0.01365342,0.01249194,0.01135729,0.01026280,0.00921886,0.00823316,0.00731097,0.00645544,0.00566797,0.00494851,0.00429591,0.00370824,0.00318305,0.00271758,0.00230870,0.00195277,0.00164582,0.00138364,0.00116191,0.00097627,0.00082239,0.00069608,0.00059332,0.00051032,0.00044355,0.00038979,0.00034615,0.00031009,0.00027946,0.00025246,0.00022775,0.00020433,0.00018168,0.00015966,0.00013848,0.00011843,0.00009974,0.00008259,0.00006713,0.00005343,0.00004153,0.00003142,0.00002303,0.00001626,0.00001098,0.00000701,0.00000417,0.00000226,0.00000107
0.02334232,0.02421249,0.02487782,0.02531758,0.02551832,0.02547490,0.02519089,0.02467832,0.02395670,0.02305158,0.02199270,0.02081208,0.01954219,0.01821438,0.01685764,0.01549785,0.01415721,0.01285413,0.01160325,0.01041567,0.00929929,0.00825918,0.00729801,0.00641645,0.00561361,0.00488740,0.00423485,0.00365250,0.00313662,0.00268332,0.00228837,0.00194721,0.00165508,0.00140713,0.00119852,0.00102450,0.00088046,0.00076204,0.00066513,0.00058592,0.00052095,0.00046710,0.00042167,0.00038234,0.00034718,0.00031471,0.00028386,0.00025399,0.00022490,0.00019678,0.00016997,0.00014479,0.00012149,0.00010027,0.00008124,0.00006448,0.00005000,0.00003775,0.00002763,0.00001949,0.00001315,0.00000840,0.00000501,0.00000272
0.02680378,0.02782674,0.02860698,0.02911846,0.02934426,0.02927805,0.02892466,0.02829976,0.02742851,0.02634353,0.02508237,0.02368488,0.02219087,0.02063813,0.01906099,0.01748945,0.01594874,0.01445927,0.01303685,0.01169304,0.01043566,0.00926930,0.00819587,0.00721508,0.00632494,0.00552218,0.00480268,0.00416175,0.00359452,0.00309613,0.00266162,0.00228577,0.00196321,0.00168853,0.00145637,0.00126153,0.00109899,0.00096402,0.00085218,0.00075939,0.00068196,0.00061657,0.00056035,0.00051082,0.00046596,0.00042418,0.00038433,0.00034569,0.00030801,0.00027144,0.00023640,0.00020328,0.00017243,0.00014408,0.00011843,0.00009559,0.00007559,0.00005841,0.00004394,0.00003206,0.00002254,0.00001517,0.00000966,0.00000574
0.03064484,0.03184842,0.03276491,0.03336127,0.03361591,0.03352084,0.03308250,0.03232139,0.03127015,0.02997066,0.02847048,0.02681936,0.02506604,0.02325590,0.02142929,0.01962064,0.01785824,0.01616431,0.01455550,0.01304349,0.01163562,0.01033565,0.00914436,0.00806018,0.00707977,0.00619845,0.00541071,0.00471053,0.00409172,0.00354824,0.00307422,0.00266372,0.00231071,0.00200917,0.00175320,0.00153711,0.00135547,0.00120316,0.00107545,0.00096798,0.00087682,0.00079850,0.00072996,0.00066863,0.00061239,0.00055957,0.00050896,0.00045981,0.00041181,0.00036510,0.00032016,0.00027747,0.00023747,0.00020047,0.00016674,0.00013643,0.00010961,0.00008628,0.00006636,0.00004970,0.00003608,0.00002525,0.00001690,0.00001070
0.03488483,0.03630284,0.03738187,0.03807952,0.03836788,0.03823650,0.03769393,0.03676712,0.03549874,0.03394293,0.03216028,0.03021296,0.02816059,0.02605735,0.02395020,0.02187818,0.01987238,0.01795645,0.01614739,0.01445643,0.01288998,0.01145045,0.01013711,0.00894675,0.00787436,0.00691363,0.00605744,0.00529825,0.00462844,0.00404063,0.00352784,0.00308334,0.00270036,0.00237225,0.00209255,0.00185505,0.00165391,0.00148363,0.00133917,0.00121593,0.00110976,0.00101703,0.00093456,0.00085969,0.00079022,0.00072446,0.00066115,0.00059953,0.00053928,0.00048053,0.00042381,0.00036972,0.00031879,0.00027144,0.00022799,0.00018866,0.00015357,0.00012274,0.00009610,0.00007350,0.00005472,0.00003948,0.00002744,0.00001822
0.03953857,0.04121227,0.04248648,0.04330624,0.04363475,0.04345796,0.04278707,0.04165776,0.04012640,0.03826361,0.03614704,0.03385450,0.03145869,0.02902379,0.02660377,0.02424202,0.02197195,0.01981792,0.01779654,0.01591790,0.01418679,0.01260376,0.01116606,0.00986849,0.00870402,0.00766445,0.00674085,0.00592400,0.00520472,0.00457419,0.00402416,0.00354695,0.00313505,0.00278113,0.00247814,0.00221937,0.00199853,0.00180979,0.00164779,0.00150770,0.00138521,0.00127652,0.00117840,0.00108809,0.00100339,0.00092258,0.00084442,0.00076815,0.00069349,0.00062057,0.00054999,0.00048246,0.00041863,0.00035902,0.00030405,0.00025398,0.00020900,0.00016916,0.00013440,0.00010458,0.00007947,0.00005875,0.00004206,0.00002898
0.04461392,0.04659381,0.04810414,0.04907278,0.04945027,0.04921700,0.04838734,0.04700911,0.04515768,0.04292624,0.04041492,0.03772121,0.03493325,0.03212616,0.02936079,0.02668423,0.02413114,0.02172555,0.01948263,0.01741044,0.01551138,0.01378350,0.01222154,0.01081786,0.00956313,0.00844700,0.00745853,0.00658666,0.00582054,0.00514983,0.00456491,0.00405702,0.00361784,0.00323936,0.00291392,0.00263432,0.00239382,0.00218626,0.00200600,0.00184801,0.00170782,0.00158155,0.00146590,0.00135811,0.00125598,0.00115781,0.00106242,0.00096910,0.00087762,0.00078817,0.00070141,0.00061818,0.00053927,0.00046531,0.00039681,0.00033412,0.00027747,0.00022695,0.00018254,0.00014408,0.00011133,0.00008396,0.00006156,0.00004367
0.05010801,0.05245610,0.05425425,0.05540683,0.05584594,0.05554284,0.05451557,0.05282898,0.05058561,0.04791012,0.04493253,0.04177481,0.03854276,0.03532266,0.03218132,0.02916799,0.02631700,0.02365049,0.02118092,0.01891320,0.01684649,0.01497566,0.01329242,0.01178629,0.01044537,0.00925689,0.00820776,0.00728496,0.00647587,0.00576855,0.00515197,0.00461619,0.00415202,0.00375075,0.00340412,0.00310442,0.00284452,0.00261791,0.00241873,0.00224177,0.00208246,0.00193687,0.00180168,0.00167417,0.00155219,0.00143413,0.00131889,0.00120586,0.00109490,0.00098630,0.00088080,0.00077939,0.00068300,0.00059239,0.00050817,0.00043079,0.00036053,0.00029753,0.00024178,0.00019313,0.00015133,0.00011602,0.00008676,0.00006301
0.05600204,0.05879407,0.06094568,0.06232899,0.06284863,0.06246015,0.06118498,0.05911261,0.05638572,0.05317385,0.04964694,0.04595667,0.04222775,0.03855645,0.03501322,0.03164693,0.02848921,0.02555834,0.02286249,0.02040223,0.01817259,0.01616458,0.01436641,0.01276444,0.01134389,0.01008944,0.00898571,0.00801764,0.00717077,0.00643154,0.00578748,0.00522738,0.00474117,0.00431942,0.00395327,0.00363452,0.00335567,0.00310992,0.00289121,0.00269999,0.00254821,0.00240159,0.00222449,0.00204664,0.00189637,0.00175562,0.00161764,0.00148196,0.00134859,0.00121796,0.00109091,0.00096858,0.00085207,0.00074231,0.00063999,0.00054568,0.00045971,0.00038227,0.00031336,0.00025285,0.00020047,0.00015583,0.00011843,0.00008770
0.06225344,0.06558069,0.06816874,0.06984639,0.07047643,0.06998580,0.06839656,0.06583518,0.06250644,0.05864567,0.05447552,0.05018184,0.04590704,0.04175363,0.03779145,0.03406513,0.03060052,0.02740972,0.02449491,0.02185115,0.01946848,0.01733351,0.01543055,0.01374253,0.01225165,0.01093994,0.00978965,0.00878363,0.00790558,0.00714030,0.00647388,0.00589387,0.00538924,0.00494984,0.00456625,0.00422981,0.00393267,0.00366806,0.00348307,0.00355373,0.00383118,0.00389391,0.00346005,0.00280584,0.00234705,0.00212667,0.00196248,0.00180094,0.00164194,0.00148610,0.00133440,0.00118818,0.00104871,0.00091706,0.00079408,0.00068040,0.00057645,0.00048246,0.00039845,0.00032429,0.00025969,0.00020423,0.00015735,0.00011843
0.06878510,0.07275392,0.07588084,0.07794010,0.07873082,0.07812376,0.07613124,0.07293877,0.06885342,0.06420899,0.05929535,0.05433264,0.04947461,0.04482233,0.04043835,0.03635803,0.03259790,0.02916148,0.02604338,0.02323211,0.02071214,0.01846527,0.01647172,0.01471085,0.01316182,0.01180395,0.01061716,0.00958222,0.00868103,0.00789676,0.00721411,0.00661940,0.00610062,0.00564694,0.00524839,0.00489588,0.00458126,0.00435144,0.00466035,0.00608420,0.00820678,0.00919204,0.00778330,0.00523203,0.00336895,0.00260473,0.00235726,0.00216630,0.00197814,0.00179361,0.00161391,0.00144055,0.00127500,0.00111853,0.00097210,0.00083647,0.00071212,0.00059933,0.00049815,0.00040844,0.00032988,0.00026201,0.00020423,0.00015583
0.07547121,0.08019673,0.08397957,0.08653871,0.08758060,0.08685705,0.08433600,0.08030781,0.07526244,0.06968159,0.06393094,0.05825337,0.05279868,0.04765400,0.04286589,0.03845490,0.03442485,0.03076867,0.02747230,0.02451714,0.02188177,0.01954312,0.01747732,0.01566026,0.01406810,0.01267759,0.01146638,0.01041327,0.00949839,0.00870339,0.00801161,0.00740820,0.00688021,0.00641612,0.00600545,0.00563875,0.00531340,0.00534769,0.00701079,0.01180479,0.01907911,0.02305497,0.01859776,0.01083748,0.00554818,0.00337539,0.00281154,0.00258147,0.00236027,0.00214326,0.00193189,0.00172787,0.00153292,0.00134846,0.00117562,0.00101525,0.00086793,0.00073397,0.00061342,0.00050615,0.00041181,0.00032988,0.00025969,0.00020047
0.08212159,0.08770994,0.09225284,0.09545777,0.09692517,0.09613562,0.09289473,0.08771753,0.08145330,0.07478886,0.06814426,0.06174997,0.05572562,0.05012855,0.04498061,0.04028305,0.03602477,0.03218724,0.02874744,0.02567973,0.02295703,0.02055170,0.01843604,0.01658276,0.01496525,0.01355791,0.01233631,0.01127739,0.01035966,0.00956334,0.00887049,0.00826517,0.00773351,0.00726335,0.00684374,0.00646492,0.00615225,0.00661911,0.01012913,0.02007550,0.03833773,0.05222245,0.03779230,0.01898085,0.00847751,0.00439842,0.00334554,0.00304971,0.00279126,0.00253765,0.00229062,0.00205216,0.00182421,0.00160839,0.00140599,0.00121796,0.00104494,0.00088730,0.00074510,0.00061818,0.00050615,0.00040844,0.00032429,0.00025285
0.08846877,0.09498735,0.10029220,0.10425233,0.10649183,0.10585959,0.10154625,0.09471451,0.08695753,0.07914084,0.07163714,0.06460103,0.05809192,0.05212467,0.04669181,0.04177407,0.03734570,0.03337750,0.02983844,0.02669672,0.02392044,0.02147803,0.01933856,0.01747201,0.01584945,0.01444321,0.01322703,0.01217622,0.01126781,0.01048069,0.00979575,0.00919603,0.00866680,0.00819532,0.00777022,0.00738146,0.00707450,0.00775501,0.01218979,0.02512750,0.05329854,0.10541498,0.05268199,0.02389167,0.01032900,0.00526014,0.00393240,0.00357412,0.00327379,0.00297911,0.00269215,0.00241518,0.00215040,0.00189963,0.00166432,0.00144554,0.00124400,0.00106007,0.00089384,0.00074510,0.00061342,0.00049815,0.00039845,0.00031336
0.09415190,0.10162870,0.10737786,0.11187798,0.11544704,0.11586315,0.10954035,0.10035490,0.09105487,0.08225009,0.07408484,0.06658694,0.05974563,0.05353488,0.04792194,0.04287109,0.03834545,0.03430788,0.03072158,0.02755034,0.02475879,0.02231255,0.02017834,0.01832407,0.01671898,0.01533371,0.01414049,0.01311319,0.01222754,0.01146123,0.01079407,0.01020815,0.00968798,0.00922024,0.00879322,0.00839669,0.00805592,0.00848447,0.01194645,0.02183575,0.04003281,0.05384530,0.03933702,0.02044276,0.00985314,0.00568552,0.00454300,0.00415749,0.00381029,0.00346970,0.00313819,0.00281837,0.00251268,0.00222319,0.00195147,0.00169872,0.00146569,0.00125279,0.00106007,0.00088730,0.00073397,0.00059933,0.00048246,0.00038227
0.09858138,0.10725503,0.11238550,0.11630776,0.12069301,0.12592137,0.11399488,0.10300008,0.09290108,0.08365478,0.07521567,0.06753769,0.06057514,0.05428310,0.04861765,0.04353594,0.03899626,0.03495808,0.03138202,0.02822989,0.02546468,0.02305059,0.02095299,0.01913855,0.01757523,0.01623246,0.01508121,0.01409416,0.01324588,0.01251298,0.01187429,0.01131103,0.01080699,0.01034832,0.00992302,0.00952075,0.00913868,0.00909554,0.01066149,0.01534012,0.02248273,0.02631274,0.02169791,0.01377072,0.00830768,0.00595673,0.00521261,0.00480226,0.00440274,0.00401104,0.00363007,0.00326277,0.00291189,0.00257970,0.00226794,0.00197788,0.00171033,0.00146569,0.00124400,0.00104494,0.00086793,0.00071212,0.00057645,0.00045971
0.10001977,0.11172374,0.11328483,0.11558180,0.11797619,0.11771684,0.11097934,0.10152880,0.09205702,0.08314294,0.07491271,0.06738292,0.06053550,0.05433946,0.04875855,0.04375448,0.03928836,0.03532147,0.03181563,0.02873331,0.02603783,0.02369339,0.02166515,0.01991932,0.01842326,0.01714561,0.01605644,0.01512745,0.01433218,0.01364621,0.01304745,0.01251629,0.01203583,0.01159177,0.01117181,0.01076559,0.01036471,0.01001680,0.01017742,0.01142517,0.01334681,0.01410973,0.01246099,0.00965589,0.00752897,0.00649459,0.00597409,0.00551040,0.00505268,0.00460430,0.00416861,0.00374897,0.00334841,0.00296940,0.00261382,0.00228304,0.00197788,0.00169872,0.00144554,0.00121796,0.00101525,0.00083647,0.00068040,0.00054568
0.09625602,0.10418736,0.10815809,0.11011349,0.11086073,0.10922194,0.10423528,0.09695175,0.08889402,0.08088361,0.07326521,0.06617505,0.05966013,0.05372665,0.04836090,0.04353899,0.03923162,0.03540664,0.03203030,0.02906817,0.02648565,0.02424840,0.10232248,0.02067451,0.01927178,0.01808256,0.01707632,0.01622396,0.01549811,0.01487338,0.01432671,0.01383764,0.01338860,0.01296481,0.01255373,0.01214505,0.01173068,0.01130502,0.01091750,0.01074761,0.01075074,0.01051026,0.00974952,0.00875013,0.00793318,0.00734670,0.00681321,0.00628344,0.00576108,0.00525003,0.00475410,0.00427702,0.00382210,0.00339202,0.00298880,0.00261382,0.00226794,0.00195147,0.00166432,0.00140599,0.00117562,0.00097210,0.00079408,0.00063999
0.08984061,0.09609218,0.10009090,0.10206802,0.10230292,0.10052056,0.09654157,0.09083680,0.08420860,0.07730654,0.07052335,0.06406980,0.05805136,0.05251511,0.04747574,0.04292917,0.03885960,0.03524386,0.03205425,0.02926061,0.02683169,0.02473599,0.02294205,0.02141843,0.02013357,0.01905579,0.01815369,0.01739711,0.01675771,0.01620915,0.01572734,0.01529088,0.01488143,0.01448367,0.01408485,0.01367476,0.01324576,0.01279276,0.01231301,0.01181167,0.01130647,0.01076967,0.01017260,0.00955209,0.00894343,0.00833516,0.00772663,0.00712283,0.00652852,0.00594821,0.00538615,0.00484631,0.00433224,0.00384678,0.00339202,0.00296940,0.00257970,0.00222319,0.00189963,0.00160839,0.00134846,0.00111853,0.00091706,0.00074231
0.08270740,0.08784117,0.09137656,0.09321083,0.09337441,0.09183566,0.08864683,0.08411075,0.07870285,0.07288404,0.06700041,0.06127872,0.05585689,0.05081416,0.04619094,0.04200169,0.03824328,0.03490092,0.03195257,0.02937234,0.02713289,0.02520677,0.02356676,0.02218550,0.02103479,0.02008495,0.01930485,0.01866263,0.01812722,0.01767032,0.01726668,0.01689381,0.01653244,0.01616658,0.01578317,0.01537216,0.01492653,0.01444221,0.01391784,0.01335447,0.01275515,0.01212448,0.01146814,0.01079253,0.01010431,0.00941021,0.00871669,0.00802987,0.00735542,0.00669849,0.00606378,0.00545556,0.00487744,0.00433224,0.00382210,0.00334841,0.00291189,0.00251268,0.00215040,0.00182421,0.00153292,0.00127500,0.00104871,0.00085207
0.07547188,0.07974311,0.08277195,0.08440794,0.08461168,0.08339972,0.08087186,0.07725126,0.07285356,0.06800771,0.06299427,0.05802574,0.05325110,0.04876744,0.04463192,0.04087181,0.03749253,0.03448448,0.03182887,0.02950266,0.02748219,0.02574513,0.02427062,0.02303818,0.02202590,0.02120879,0.02055806,0.02004150,0.01962509,0.01927567,0.01896410,0.01866626,0.01836174,0.01803366,0.01766853,0.01725646,0.01679117,0.01626990,0.01569305,0.01506380,0.01438754,0.01367131,0.01292323,0.01215197,0.01136630,0.01057475,0.00978537,0.00900551,0.00824181,0.00750016,0.00678571,0.00610298,0.00545561,0.00484631,0.00427702,0.00374897,0.00326277,0.00281837,0.00241518,0.00205216,0.00172787,0.00144055,0.00118818,0.00096858
0.06841649,0.07199974,0.07458189,0.07602887,0.07629026,0.07538603,0.07340882,0.07052721,0.06696590,0.06296707,0.05875709,0.05452591,0.05041913,0.04653910,0.04295004,0.03968437,0.03674961,0.03413565,0.03182234,0.02978640,0.02800677,0.02646728,0.02515635,0.02406433,0.02317972,0.02248585,0.02195889,0.02156787,0.02127646,0.02104622,0.02084073,0.02062996,0.02039139,0.02010698,0.01976263,0.01934853,0.01885933,0.01829386,0.01765476,0.01694787,0.01618149,0.01536569,0.01451150,0.01363033,0.01273341,0.01183137,0.01093400,0.01005004,0.00918717,0.00835199,0.00755015,0.00678636,0.00606422,0.00538628,0.00475414,0.00416867,0.00363014,0.00313825,0.00269219,0.00229063,0.00193189,0.00161391,0.00133440,0.00109091
0.06170049,0.06473089,0.06694258,0.06822837,0.06854301,0.06790190,0.06637904,0.06410176,0.06123675,0.05797187,0.05449457,0.05097219,0.04754043,0.04429878,0.04131023,0.03860424,0.03618217,0.03402530,0.03210479,0.03039188,0.02886602,0.02751868,0.02635193,0.02537287,0.02458647,0.02398928,0.02356575,0.02328780,0.02311712,0.02300945,0.02291983,0.02280838,0.02264538,0.02241056,0.02208899,0.02167092,0.02115202,0.02053313,0.01981971,0.01902091,0.01814870,0.01721682,0.01623986,0.01523246,0.01420871,0.01318162,0.01216290,0.01116278,0.01019003,0.00925199,0.00835478,0.00750340,0.00670138,0.00595090,0.00525295,0.00460768,0.00401464,0.00347307,0.00298186,0.00253955,0.00214433,0.00179405,0.00148621,0.00121796
